,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
2019-06-24,,,,,420.64,44.43,,42.13,45.48,50.98,,,,,,70.41,615.73,24.14,147.17,507.76,376.16,28.51,,336.51,46.06,,,36.97,214.76,37.51,393.04,477.58,,,,135.26,,,310.46,,,1887.83,,,50.22,143.73,,991581.64,,549820.36,,45.23,305.17,73.76,132.68,100.16,578.59,,,55.71,77.06,48.28,36.5,34.03,29.13,,,,,84.79,1852.45,36.04,,,,157.27,30.18,,,,,,,,,,107.47,146.29,25.11,,38.28,29.45,28.22,,,,,,,,,77.12,,,68.28,162.35,,43.17,,271.35,92.27,,,,208.18,13.47,,367.65,1.32,,526.51,326.86,,22752.22,,357.95,,,49.99,,50.54,821.6,,,,,105.28,54.22
2019-07-01,,,,,420.14,44.47,,42.17,45.52,51.07,,,,,,70.47,615.66,24.86,149.49,513.1,384.65,29.15,,336.75,46.08,,,32.45,214.95,37.98,392.88,477.73,,,,135.41,,,310.04,,,1884.16,,,50.12,143.89,,995457.36,,551296.69,,44.34,305.26,73.71,132.9,100.24,579.36,,,55.73,77.1,48.73,36.56,34.03,29.15,,,,,78.7,1884.79,36.59,,,,157.32,30.32,,,,,,,,,,100.03,146.6,25.17,,38.28,29.46,28.26,,,,,,,,,77.54,,,68.4,162.52,,42.78,,271.75,92.51,,,,208.65,13.48,,367.95,1.33,,526.57,327.12,,22728.94,,366.7,,,50.11,,50.67,821.24,,,,,107.25,53.78
2019-07-08,,,,,420.05,44.49,,42.18,45.54,51.14,,,,,,70.49,616.53,24.95,149.95,515.05,386.14,29.29,,337.52,46.08,,,29.38,215.17,37.46,392.13,477.83,,,,135.48,,,309.96,,,1884.06,,,50.01,144.21,,997576.45,,551978.95,,43.56,305.4,73.74,132.89,100.07,580.37,,,55.82,77.39,48.69,36.58,34.07,29.16,,,,,75.53,1888.18,36.66,,,,157.52,30.31,,,,,,,,,,98.67,146.55,25.2,,38.28,29.6,28.34,,,,,,,,,78.02,,,68.61,162.98,,42.14,,271.55,92.67,,,,209.02,13.49,,368.02,1.33,,526.85,327.75,,22683.98,,366.82,,,50.11,,50.72,822.45,,,,,109.15,53.51
2019-07-15,,,,,420.59,44.52,,42.2,45.57,51.15,,,,,,70.46,616.01,25.0,150.1,515.62,386.77,29.34,,337.59,46.1,,,27.86,214.66,36.36,392.08,478.25,,,,135.56,,,309.79,,,1883.03,,,49.9,144.74,,998303.83,,552250.86,,42.43,305.27,73.66,132.83,99.79,581.38,,,55.78,77.47,47.69,36.57,34.13,29.23,,,,,73.25,1890.15,36.69,,,,157.43,30.33,,,,,,,,,,100.68,146.62,25.23,,38.28,29.6,28.36,,,,,,,,,78.38,,,68.73,163.28,,41.67,,271.88,92.86,,,,209.05,13.5,,368.03,1.33,,527.07,328.15,,22702.23,,366.82,,,50.15,,50.76,821.76,,,,,110.41,53.55
2019-07-22,,,,,418.82,44.52,,42.2,45.58,51.17,,,,,,70.63,615.57,25.03,150.73,517.31,385.61,29.38,,338.03,46.1,,,27.17,214.25,35.29,392.94,478.78,,,,135.82,,,309.71,,,1884.25,,,49.85,145.15,,998850.87,,552773.08,,41.56,305.62,73.83,132.93,99.71,583.02,,,55.83,77.41,46.56,36.56,34.17,29.28,,,,,71.06,1891.59,36.71,,,,157.39,30.38,,,,,,,,,,103.04,146.94,25.23,,38.28,29.6,28.36,,,,,,,,,78.85,,,69.08,163.8,,41.23,,273.21,93.27,,,,209.54,13.52,,369.34,1.33,,527.93,327.77,,22706.01,,366.83,,,50.2,,50.79,820.37,,,,,110.95,53.63
2019-07-29,,,,,419.38,44.56,,42.22,45.62,51.23,,,,,,70.81,615.94,25.14,151.09,518.99,387.02,29.43,,338.22,46.14,,,27.01,214.16,34.12,392.63,477.67,,,,136.03,,,309.5,,,1884.95,,,49.73,145.78,,998870.41,,552865.56,,40.5,305.72,73.9,132.67,99.4,584.32,,,55.79,77.33,45.09,36.59,34.17,29.26,,,,,68.18,1895.0,36.78,,,,157.49,30.41,,,,,,,,,,104.82,146.72,25.23,,38.28,29.6,28.36,,,,,,,,,79.32,,,69.23,164.23,,40.74,,274.24,93.38,,,,209.88,13.51,,368.75,1.33,,528.37,328.39,,22671.74,,366.76,,,50.22,,50.81,819.55,,,,,111.09,53.88
2019-08-05,,,,,420.87,44.58,,42.23,45.64,51.31,,,,,,70.77,616.4,25.14,151.09,519.0,387.05,29.43,,338.86,46.14,,,27.02,214.24,32.06,393.36,477.5,,,,136.17,,,310.2,,,1887.28,,,49.74,145.97,,1000907.12,,556269.97,,39.07,305.86,73.85,132.71,99.27,586.08,,,55.83,77.46,43.28,36.6,34.16,29.29,,,,,65.38,1894.97,36.78,,,,157.35,30.42,,,,,,,,,,100.38,146.84,25.23,,38.28,29.6,28.45,,,,,,,,,80.28,,,69.5,164.47,,40.57,,274.37,93.56,,,,209.84,13.52,,368.89,1.33,,527.86,328.88,,22623.75,,366.76,,,50.3,,50.9,819.06,,,,,111.12,54.68
2019-08-12,,,,,422.62,44.59,,42.23,45.65,51.38,,,,,,70.68,614.92,25.14,151.09,519.0,387.05,29.43,,339.71,46.14,,,26.68,214.73,30.33,393.18,478.23,,,,136.35,,,309.53,,,1888.85,,,49.69,146.5,,1001261.62,,557062.43,,37.1,305.94,73.78,132.74,99.54,587.68,,,55.87,77.49,40.84,36.56,34.22,29.29,,,,,64.19,1895.73,36.8,,,,157.33,30.42,,,,,,,,,,91.13,146.08,25.36,,38.28,29.6,28.45,,,,,,,,,80.93,,,69.64,165.14,,40.16,,274.12,93.79,,,,209.87,13.52,,368.7,1.34,,529.05,329.07,,22639.14,,366.76,,,50.29,,50.94,818.83,,,,,110.03,55.38
2019-08-19,,,,,420.41,44.6,,42.24,45.66,51.41,,,,,,70.69,615.62,25.14,151.1,519.01,387.05,29.43,,340.28,46.14,,,26.38,214.64,28.32,393.51,478.83,,,,136.58,,,309.34,,,1887.8,,,49.66,146.84,,1000502.66,,557363.59,,34.75,306.43,73.93,132.59,99.37,588.39,,,55.85,77.14,38.13,36.52,34.29,29.3,,,,,62.9,1895.73,36.8,,,,157.17,30.42,,,,,,,,,,83.19,146.46,25.36,,38.28,29.6,28.45,,,,,,,,,81.38,,,69.89,165.63,,39.78,,273.23,93.99,,,,210.03,13.53,,368.72,1.33,,530.05,329.88,,22604.71,,366.76,,,50.39,,50.96,819.88,,,,,107.5,56.05
2019-08-26,,,,,420.23,44.6,,42.23,45.66,51.46,,,,,,70.76,615.47,25.14,151.11,519.12,387.05,29.43,,341.18,46.14,,,25.97,215.02,26.76,394.41,478.82,,,,136.8,,,309.09,,,1891.86,,,49.69,146.91,,1003713.71,,559904.26,,32.34,306.59,73.98,132.79,98.97,589.44,,,55.91,77.51,35.98,36.55,34.3,29.26,,,,,62.03,1895.73,36.8,,,,157.42,30.43,,,,,,,,,,76.64,146.54,25.36,,38.28,29.6,28.45,,,,,,,,,81.61,,,70.0,166.03,,39.46,,273.01,94.24,,,,210.05,13.54,,369.11,1.33,,531.28,329.87,,22581.87,,366.76,,,50.41,,51.01,819.84,,,,,105.63,56.71
2019-09-02,,,,,420.16,44.6,,42.23,45.66,51.46,,,,,,70.65,614.15,25.14,151.07,518.97,387.05,29.43,,341.11,46.14,,,25.08,215.12,25.11,393.96,478.58,,,,136.85,,,309.27,,,1893.48,,,49.81,146.86,,1004190.93,,559939.49,,29.84,306.65,73.94,133.1,99.0,589.89,,,56.03,77.62,33.58,36.5,34.3,29.3,,,,,62.94,1894.18,36.79,,,,157.33,30.43,,,,,,,,,,72.17,146.31,25.42,,38.28,29.6,28.52,,,,,,,,,81.88,,,70.02,166.31,,39.05,,272.64,94.44,,,,210.28,13.54,,368.97,1.33,,531.84,330.2,,22567.15,,366.76,,,50.5,,51.04,819.15,,,,,103.49,57.01
2019-09-09,,,,,419.94,44.6,,42.23,45.66,51.47,,,,,,70.8,615.44,25.14,151.07,518.96,387.16,29.43,,341.89,46.15,,,24.4,215.54,23.75,394.39,478.93,,,,136.88,,,309.42,,,1895.15,,,50.03,146.83,,1004948.67,,560183.52,,28.16,306.77,74.12,133.27,98.81,591.17,,,56.25,77.73,31.75,36.51,34.34,29.3,,,,,65.1,1894.3,36.78,,,,157.27,30.43,,,,,,,,,,69.53,146.23,25.42,,38.28,29.6,28.52,,,,,,,,,81.81,,,70.15,166.21,,38.44,,272.41,94.63,,,,210.48,13.54,,369.3,1.33,,532.49,330.67,,22549.36,,366.76,,,50.53,,51.03,818.3,,,,,100.7,57.21
2019-09-16,,,,,419.92,44.6,,42.23,45.66,51.47,,,,,,70.69,615.6,25.14,151.07,518.95,387.05,29.43,,341.91,46.15,,,23.66,215.76,22.73,394.6,478.77,,,,137.25,,,309.65,,,1895.58,,,50.31,146.82,,1005539.36,,560186.32,,26.79,306.82,74.02,133.19,98.68,591.88,,,56.3,77.72,30.07,36.51,34.34,29.34,,,,,66.94,1894.29,36.78,,,,157.42,30.43,,,,,,,,,,67.81,146.32,25.42,,38.28,29.6,28.52,,,,,,,,,81.68,,,70.32,166.31,,38.06,,271.51,94.82,,,,211.13,13.44,,369.75,1.33,,532.87,330.91,,22522.09,,366.76,,,50.51,,51.07,816.87,,,,,98.68,57.4
2019-09-23,,,,,419.84,44.61,,42.23,45.67,51.49,,,,,,70.56,617.01,25.15,151.08,519.0,387.12,29.43,,342.95,46.17,,,23.03,216.03,22.06,395.55,479.6,,,,137.34,,,309.64,,,1898.83,,,50.9,146.76,,1007043.24,,560211.83,,25.8,306.99,73.9,133.26,99.03,594.79,,,56.38,77.76,28.96,36.59,34.34,29.39,,,,,68.98,1894.4,36.79,,,,157.46,30.43,,,,,,,,,,68.76,146.52,25.43,,38.28,29.61,28.52,,,,,,,,,81.4,,,70.52,166.58,,37.71,,270.46,95.16,,,,211.18,13.45,,370.2,1.33,,534.42,331.11,,22494.83,,366.76,,,50.54,,51.11,817.51,,,,,96.17,57.37
2019-09-30,,,,,420.02,44.63,,42.24,45.69,51.55,,,,,,70.54,615.91,25.15,151.08,519.0,387.12,29.43,,343.41,46.19,,,22.55,216.1,21.38,395.59,479.19,,,,137.81,,,310.6,,,1898.73,,,51.49,146.4,,1007524.74,,560156.8,,25.0,307.01,73.86,133.7,99.01,596.29,,,56.42,77.89,27.9,36.56,34.35,29.42,,,,,71.17,1894.4,36.79,,,,157.48,30.43,,,,,,,,,,71.83,146.21,25.46,,38.28,29.61,28.53,,,,,,,,,81.0,,,70.61,166.84,,37.3,,270.19,95.34,,,,211.53,13.46,,370.19,1.33,,534.79,331.89,,22461.75,,366.76,,,50.55,,51.11,816.29,,,,,94.41,57.55
2019-10-07,,,,,420.06,44.64,,42.25,45.7,51.58,,,,,,70.5,616.14,25.17,151.08,519.0,387.43,29.45,,344.52,46.21,,,21.84,216.24,20.98,396.18,478.86,,,,137.47,,,309.81,,,1899.79,,,52.22,145.8,,1009266.36,,560223.55,,24.53,307.04,74.05,133.71,98.96,598.2,,,56.54,77.87,27.32,36.52,34.31,29.43,,,,,73.38,1894.4,36.79,,,,157.76,30.44,,,,,,,,,,76.5,146.12,25.5,,38.28,29.64,28.56,,,,,,,,,80.49,,,70.65,166.93,,36.8,,269.28,95.7,,,,212.17,13.47,,370.41,1.34,,536.28,332.59,,22414.74,,366.76,,,50.59,,51.19,816.99,,,,,91.7,57.94
2019-10-14,,,,,419.31,44.66,,42.26,45.72,51.63,,,,,,70.48,615.57,25.17,151.08,519.0,387.43,29.45,,344.69,46.24,,,21.51,216.24,20.55,396.16,479.19,,,,137.7,,,309.55,,,1902.45,,,53.12,145.33,,1010462.2,,560226.16,,24.28,307.37,74.03,133.57,98.84,599.82,,,56.71,77.88,26.82,36.46,34.34,29.41,,,,,74.95,1894.4,36.79,,,,158.2,30.44,,,,,,,,,,80.47,146.19,25.52,,38.28,29.64,28.56,,,,,,,,,79.81,,,70.72,167.17,,36.27,,269.08,95.98,,,,212.27,13.47,,370.55,1.33,,537.42,333.05,,22390.89,,366.76,,,50.61,,51.25,818.83,,,,,89.62,58.41
2019-10-21,,,,,420.38,44.66,,42.26,45.72,51.65,,,,,,70.59,616.15,25.17,150.77,517.84,387.44,29.45,,345.83,46.33,,,21.16,216.49,20.33,396.17,479.13,,,,138.25,,,310.12,,,1904.04,,,54.52,144.78,,1011550.58,,560235.49,,24.19,307.56,74.04,133.73,99.01,601.46,,,56.7,77.93,26.32,36.43,34.36,29.47,,,,,79.19,1894.08,36.78,,,,158.11,30.45,,,,,,,,,,85.47,146.89,25.51,,38.28,29.64,28.56,,,,,,,,,78.72,,,70.8,167.3,,35.73,,269.1,96.13,,,,212.67,13.47,,370.53,1.34,,539.5,333.65,,22358.33,,366.76,,,50.67,,51.34,820.52,,,,,88.3,58.97
2019-10-28,,,,,419.76,44.66,,42.26,45.73,51.66,,,,,,70.65,616.52,25.17,150.77,517.84,387.44,29.45,,346.63,46.46,,,20.84,216.1,20.34,395.9,479.28,,,,137.92,,,309.41,,,1904.32,,,55.8,144.25,,1011634.37,,560246.99,,23.94,307.42,74.01,133.95,98.79,602.26,,,56.65,77.93,26.14,36.33,34.39,29.43,,,,,85.02,1894.08,36.78,,,,157.91,30.46,,,,,,,,,,91.9,146.98,25.54,,38.28,29.64,28.57,,,,,,,,,77.76,,,70.83,167.75,,35.32,,268.82,96.34,,,,212.7,13.47,,370.57,1.34,,539.77,333.57,,22316.87,,366.76,,,50.59,,51.33,823.71,,,,,87.71,59.66
2019-11-05,,,,,420.3,44.68,,42.27,45.74,51.68,,,,,,70.68,616.04,25.17,150.77,517.84,387.43,29.45,,346.43,46.83,,,20.71,216.53,20.34,396.46,479.16,,,,137.88,,,309.66,,,1904.23,,,57.37,143.55,,1012477.25,,560174.45,,23.85,307.65,74.0,134.06,98.7,601.88,,,56.89,77.98,25.84,36.33,34.46,29.46,,,,,89.81,1894.08,36.77,,,,157.82,30.45,,,,,,,,,,99.22,147.38,25.57,,38.28,29.64,28.57,,,,,,,,,76.72,,,70.81,168.03,,34.62,,268.2,96.61,,,,213.01,13.48,,370.06,1.34,,541.47,333.31,,22316.58,,366.76,,,50.52,,51.23,823.95,,,,,87.17,60.35
2019-11-11,,,,,420.92,44.67,,42.25,45.75,51.68,,,,,,70.64,616.43,25.17,150.77,517.84,387.46,29.45,,346.56,46.97,,,20.55,216.92,20.48,396.67,479.97,,,,138.0,,,309.53,,,1903.71,,,58.62,143.71,,1012710.68,,560174.45,,23.82,307.77,74.05,133.73,98.7,603.12,,,56.96,78.09,25.8,36.33,34.5,29.44,,,,,91.83,1894.08,36.77,,,,158.12,30.45,,,,,,,,,,104.08,147.71,25.57,,38.28,29.64,28.57,,,,,,,,,75.91,,,70.7,168.28,,34.03,,268.09,96.8,,,,213.18,13.46,,370.29,1.34,,542.58,334.21,,22302.07,,366.76,,,50.53,,51.26,824.48,,,,,86.82,60.77
2019-11-18,,,,,420.59,44.67,,42.25,45.75,51.68,,,,,,70.57,615.95,25.17,150.78,517.92,387.46,29.45,,347.37,47.16,,,20.46,216.9,20.58,397.24,480.35,,,,138.03,,,310.64,,,1909.14,,,59.86,143.64,,1013478.21,,560174.45,,23.81,308.71,73.89,133.67,98.53,605.64,,,56.99,78.3,25.67,36.38,34.51,29.45,,,,,92.99,1894.31,36.78,,,,158.05,30.45,,,,,,,,,,109.37,147.95,25.57,,38.28,29.64,28.57,,,,,,,,,74.92,,,70.66,168.22,,33.57,,267.95,97.03,,,,213.75,13.46,,370.68,1.34,,543.99,334.61,,22288.72,,366.76,,,50.52,,51.28,826.03,,,,,87.18,61.07
2019-11-25,,,,,420.91,44.67,,42.24,45.76,51.71,,,,,,70.55,615.55,25.17,150.78,517.92,387.45,29.45,,348.03,47.37,,,20.52,216.84,20.68,398.23,480.82,,,,138.28,,,311.39,,,1909.9,,,60.75,143.4,,1013945.28,,560198.63,,24.01,308.87,74.01,133.27,98.45,606.91,,,57.18,78.26,25.92,36.29,34.55,29.5,,,,,93.17,1894.31,36.78,,,,158.03,30.45,,,,,,,,,,113.49,148.25,25.57,,38.28,29.64,28.57,,,,,,,,,73.49,,,70.48,169.2,,32.93,,267.49,97.43,,,,214.33,13.45,,371.68,1.34,,546.16,334.92,,22245.19,,366.76,,,50.64,,51.43,824.8,,,,,87.6,61.26
2019-12-02,,,,,420.78,44.67,,42.23,45.75,51.73,,,,,,70.57,614.85,25.17,150.78,517.92,387.45,29.45,,348.82,47.47,,,20.51,216.83,20.8,398.39,480.42,,,,138.39,,,310.79,,,1909.46,,,61.73,143.28,,1013688.54,,559781.25,,24.1,308.71,73.94,133.29,98.81,607.8,,,57.31,78.16,25.91,36.3,34.47,29.47,,,,,93.39,1894.31,36.78,,,,158.06,30.45,,,,,,,,,,117.27,148.43,25.57,,38.28,29.64,28.57,,,,,,,,,72.59,,,70.43,169.23,,32.5,,266.71,97.65,,,,214.6,13.46,,371.39,1.34,,547.06,335.64,,22229.58,,366.76,,,50.64,,51.51,824.69,,,,,87.89,61.75
2019-12-09,,,,,421.29,44.67,,42.23,45.75,51.76,,,,,,70.66,614.95,25.17,150.78,517.9,387.45,29.45,,349.2,47.62,,,20.45,216.77,20.92,397.65,480.34,,,,138.88,,,311.47,,,1908.33,,,62.7,143.31,,1014184.82,,559424.55,,24.16,308.92,74.07,133.61,98.67,609.47,,,57.5,78.36,26.02,36.27,34.6,29.47,,,,,96.51,1894.39,36.78,,,,158.05,30.46,,,,,,,,,,119.94,148.06,25.59,,38.36,29.67,28.61,,,,,,,,,71.86,,,70.34,169.12,,32.06,,266.08,97.83,,,,214.86,13.46,,371.42,1.34,,548.5,336.49,,22229.96,,366.76,,,50.69,,51.57,827.55,,,,,88.42,62.82
2019-12-16,,,,,421.34,44.66,,42.22,45.74,51.76,,,,,,70.73,615.1,25.17,150.78,517.9,387.45,29.45,,349.81,47.68,,,20.47,217.1,21.12,398.24,479.98,,,,139.28,,,311.67,,,1908.41,,,63.58,143.3,,1014287.03,,559376.02,,24.17,309.02,74.15,133.86,98.52,611.0,,,57.62,78.46,26.14,36.32,34.67,29.51,,,,,106.22,1895.33,36.8,,,,158.04,30.46,,,,,,,,,,122.84,148.65,25.6,,38.36,29.67,28.61,,,,,,,,,70.97,,,70.06,169.54,,31.79,,265.47,98.01,,,,215.2,13.46,,371.24,1.34,,549.73,336.6,,22148.67,,366.76,,,50.72,,51.63,828.8,,,,,89.37,64.29
2019-12-23,,,,,421.74,44.68,,42.24,45.76,51.77,,,,,,70.91,615.53,25.17,151.32,519.26,386.76,29.45,,350.12,47.72,,,20.63,217.32,21.37,399.17,480.97,,,,139.43,,,311.75,,,1908.88,,,64.23,143.12,,1015603.77,,559248.06,,24.3,309.31,74.28,134.09,98.51,612.99,,,57.66,78.74,26.57,36.34,34.72,29.56,,,,,120.45,1895.33,36.8,,,,158.26,30.48,,,,,,,,,,126.55,148.88,25.6,,38.36,29.67,28.61,,,,,,,,,70.28,,,70.11,169.98,,31.58,,264.54,98.36,,,,215.55,13.44,,372.19,1.35,,551.5,336.84,,22123.3,,366.76,,,50.84,,51.69,828.34,,,,,90.22,65.35
2020-01-09,,,,,423.32,44.75,,42.34,45.79,51.86,,,,,,71.4,617.6,25.19,151.19,518.17,386.92,29.52,,348.86,48.01,,,21.04,216.33,21.77,399.49,482.29,,,,140.26,,,311.2,,,1924.96,,,65.3,142.49,,1003175.95,,575500.14,,24.84,312.71,74.27,133.1,98.76,614.48,,,57.78,78.31,27.32,36.54,34.68,29.61,,,,,143.19,1895.62,36.88,,,,158.34,30.9,,,,,,,,,,138.91,148.27,25.93,,39.21,30.4,29.04,,,,,,,,,68.39,,,69.81,170.13,,31.21,,262.42,98.93,,,,215.3,13.37,,372.77,1.35,,558.11,337.55,,26669.11,,366.42,,,51.24,,51.9,834.38,,,,,91.89,66.08
2020-01-13,,,,,423.28,44.76,,42.35,45.79,51.87,,,,,,71.34,618.34,25.18,151.2,518.2,386.43,29.47,,348.98,48.04,,,21.29,216.23,22.03,400.26,482.04,,,,140.29,,,311.15,,,1925.38,,,65.58,142.38,,1005354.02,,576636.52,,24.94,312.76,74.26,133.08,98.6,614.39,,,57.81,78.37,27.37,36.57,34.66,29.62,,,,,147.92,1895.84,36.89,,,,158.25,30.91,,,,,,,,,,141.78,148.25,25.97,,39.26,30.4,29.05,,,,,,,,,67.92,,,69.64,170.21,,31.12,,262.06,99.06,,,,215.45,13.37,,373.02,1.35,,558.2,338.25,,26622.55,,366.42,,,51.29,,51.93,834.24,,,,,92.78,65.8
2020-01-20,,,,,423.2,44.76,,42.35,45.8,51.89,,,,,,71.44,620.42,25.18,151.2,518.2,385.93,29.47,,348.98,48.09,,,21.31,216.18,22.18,400.0,482.87,,,,140.25,,,311.53,,,1926.63,,,65.75,141.6,,1008086.85,,577946.68,,25.11,312.6,74.27,132.82,98.55,614.81,,,57.91,78.44,27.49,36.56,34.64,29.63,,,,,147.94,1895.9,36.87,,,,158.29,30.93,,,,,,,,,,143.88,148.29,25.97,,39.26,30.4,29.05,,,,,,,,,67.33,,,69.54,170.29,,30.93,,261.39,99.19,,,,216.0,13.37,,373.52,1.35,,559.06,338.58,,26672.47,,366.42,,,51.34,,51.98,834.32,,,,,93.54,64.74
2020-01-27,,,,,423.11,44.8,,42.39,45.83,51.9,,,,,,71.48,621.86,25.18,151.14,517.53,385.38,29.46,,349.16,48.1,,,21.34,216.11,22.16,399.72,483.96,,,,140.19,,,311.25,,,1925.48,,,65.9,140.72,,1008137.61,,579004.3,,25.35,313.16,74.3,132.91,98.48,615.93,,,57.92,78.28,27.67,36.54,34.65,29.64,,,,,151.44,1894.42,36.87,,,,158.51,31.03,,,,,,,,,,145.55,148.4,25.98,,39.26,30.4,29.05,,,,,,,,,66.9,,,69.31,170.28,,30.82,,260.27,99.41,,,,216.08,13.39,,373.53,1.35,,558.94,338.67,,26657.28,,366.42,,,51.38,,51.98,833.99,,,,,93.86,63.52
2020-02-03,,,,,421.67,44.87,,42.45,45.89,51.96,,,,,,70.86,624.87,25.06,150.34,514.32,382.98,29.3,,344.51,48.15,,,22.01,214.48,22.4,392.54,479.51,,,,140.92,,,309.17,,,1934.31,,,65.16,139.6,,1023059.13,,581281.98,,25.48,305.05,74.25,132.16,98.95,617.0,,,58.3,78.15,27.64,36.6,34.64,29.92,,,,,161.05,1866.13,37.18,,,,158.58,30.81,,,,,,,,,,148.58,149.61,27.18,,40.52,32.91,30.83,,,,,,,,,69.24,,,69.88,170.42,,30.36,,258.29,99.6,,,,216.46,13.21,,373.29,1.35,,561.53,339.31,,26957.65,,364.48,,,51.86,,52.21,832.37,,,,,94.36,62.46
2020-02-10,,,,,420.74,44.88,,42.45,45.9,51.96,,,,,,70.93,626.34,25.06,150.34,514.32,382.98,29.3,,345.07,48.15,,,22.45,214.53,22.41,392.47,479.37,,,,140.98,,,308.84,,,1934.41,,,65.24,138.91,,1023564.72,,581464.35,,25.7,305.13,74.43,132.09,98.92,616.09,,,58.34,78.41,27.87,36.63,34.69,29.98,,,,,170.7,1866.04,37.18,,,,158.53,30.81,,,,,,,,,,153.44,149.74,27.18,,40.52,32.91,30.83,,,,,,,,,68.75,,,69.65,170.24,,30.31,,257.4,99.7,,,,216.75,13.22,,372.92,1.35,,562.57,339.95,,26879.62,,364.48,,,51.9,,52.33,833.45,,,,,95.24,61.52
2020-02-17,,,,,420.68,44.88,,42.46,45.9,51.97,,,,,,71.33,626.58,25.06,150.31,514.19,382.98,29.3,,344.83,48.15,,,22.8,214.29,22.41,392.55,479.49,,,,141.14,,,308.87,,,1934.97,,,65.49,138.17,,1022875.56,,581472.87,,25.89,305.23,74.7,132.18,98.82,616.67,,,58.38,78.65,28.21,36.64,34.73,30.04,,,,,176.77,1865.65,37.17,,,,159.0,30.83,,,,,,,,,,156.86,149.86,27.18,,40.52,32.91,30.83,,,,,,,,,67.96,,,69.65,170.19,,30.29,,256.27,99.81,,,,217.15,13.23,,373.04,1.35,,563.46,340.1,,26791.25,,364.48,,,51.88,,52.38,834.64,,,,,95.68,60.66
2020-02-25,,,,,418.17,44.9,,42.48,45.91,51.98,,,,,,71.36,627.04,25.06,150.32,514.19,382.98,29.3,,345.47,48.14,,,22.87,214.4,22.44,392.86,480.51,,,,141.25,,,309.97,,,1937.72,,,65.89,137.96,,1023851.85,,581454.27,,26.08,305.52,74.93,132.36,98.7,616.02,,,58.54,78.96,28.32,36.53,34.71,30.13,,,,,178.82,1865.65,37.16,,,,159.21,30.81,,,,,,,,,,162.96,149.94,27.19,,40.52,32.91,30.83,,,,,,,,,67.6,,,69.36,170.02,,30.21,,255.76,100.02,,,,217.52,13.24,,373.41,1.35,,563.85,340.6,,26686.65,,364.48,,,51.93,,52.36,834.62,,,,,96.23,60.01
2020-03-02,,,,,417.02,44.92,,42.51,45.92,52.0,,,,,,71.59,627.76,25.06,150.32,514.19,382.98,29.3,,345.75,48.14,,,22.9,214.35,22.48,392.72,480.65,,,,141.5,,,309.35,,,1938.35,,,66.11,137.95,,1024476.49,,581530.94,,26.27,305.28,75.12,132.18,98.7,617.93,,,58.59,79.1,28.6,36.49,34.71,30.13,,,,,178.31,1865.65,37.17,,,,159.32,30.81,,,,,,,,,,173.31,149.84,27.3,,40.52,32.91,30.83,,,,,,,,,67.36,,,69.23,169.86,,30.18,,255.2,100.11,,,,218.08,13.25,,373.07,1.35,,564.76,340.83,,26621.59,,364.48,,,51.88,,52.43,836.35,,,,,96.18,59.4
2020-03-10,,,,,416.18,44.93,,42.52,45.93,52.02,,,,,,71.83,627.83,25.06,150.32,514.21,382.98,29.3,,345.91,48.13,,,22.89,214.35,22.5,393.12,480.38,,,,141.84,,,309.02,,,1940.48,,,66.42,138.27,,1024811.6,,581559.93,,26.41,305.7,75.25,131.92,98.65,618.52,,,58.56,79.04,28.7,36.62,34.68,30.1,,,,,173.34,1865.65,37.17,,,,159.37,30.81,,,,,,,,,,182.85,149.86,27.3,,40.52,32.91,30.83,,,,,,,,,67.1,,,69.09,169.77,,30.36,,256.51,100.2,,,,218.4,13.23,,373.14,1.35,,565.72,341.13,,26550.7,,364.48,,,52.02,,52.5,836.38,,,,,97.36,59.22
2020-03-16,,,,,415.73,44.93,,42.52,45.93,52.02,,,,,,71.82,628.62,25.06,150.3,514.14,382.98,29.3,,346.16,48.11,,,22.93,214.64,22.52,394.25,480.31,,,,141.77,,,308.87,,,1941.84,,,66.58,138.4,,1027933.73,,581572.28,,26.59,305.8,75.37,132.44,98.85,619.82,,,58.69,79.22,29.15,36.7,34.78,30.12,,,,,165.41,1865.65,37.17,,,,159.25,30.81,,,,,,,,,,187.38,149.95,27.31,,40.52,32.91,30.83,,,,,,,,,66.73,,,68.99,169.64,,30.86,,256.47,100.35,,,,218.71,13.24,,373.67,1.35,,566.95,341.26,,26715.95,,364.48,,,52.06,,52.57,838.5,,,,,97.6,59.23
